,id,pred_label,probs
7330,7330,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7331,7331,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7332,7332,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7333,7333,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7334,7334,per:spouse,"[0, 4.018965e-05, 3.6131467e-05, 4.3924694e-05, 4.8834336e-05, 2.4784318e-05, 6.0938753e-05, 3.4292207e-05, 5.368643e-05, 4.562987e-05, 0.00020792223, 7.160208e-05, 6.5059285e-05, 0.0003831752, 0.00061111746, 2.8221777e-05, 0.00031921826, 0.9972434, 7.43454e-05, 2.3011458e-05, 3.0071276e-05, 0.00017279496, 5.6317866e-05, 3.9412313e-05, 3.8218383e-05, 4.1344105e-05, 3.0604548e-05, 7.420033e-05, 4.721645e-05, 5.4292756e-05]"
7335,7335,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7336,7336,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7337,7337,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7338,7338,per:title,"[0, 0.00018378996, 1.1167551e-05, 4.604026e-05, 0.99594754, 3.3536075e-05, 0.00035253883, 2.004487e-05, 0.0003194267, 2.062066e-05, 3.0654457e-05, 7.689614e-05, 0.0001718976, 2.6946991e-05, 0.0015238996, 0.0003099015, 8.294181e-05, 0.00010726591, 2.6374228e-05, 3.576876e-05, 3.8168717e-05, 0.00017375413, 4.4082335e-05, 2.4921896e-05, 5.905916e-05, 8.100069e-05, 3.504269e-05, 4.869949e-05, 0.000107377266, 6.0785318e-05]"
7339,7339,per:employee_of,"[0, 0.00011208159, 4.208169e-05, 4.5612378e-05, 0.0013052934, 2.301387e-05, 0.99540186, 1.4642799e-05, 0.00039383848, 6.2010775e-05, 3.371467e-05, 0.00018694674, 0.00015811826, 3.6241276e-05, 0.0002850597, 0.000971908, 6.718071e-05, 4.1713454e-05, 2.998645e-05, 4.7545305e-05, 5.2116415e-05, 6.693514e-05, 3.867294e-05, 0.00012996931, 6.444952e-05, 5.6296274e-05, 7.21272e-05, 5.6351277e-05, 9.530255e-05, 0.000109048386]"
7340,7340,per:colleagues,"[0, 0.00025988516, 0.00017696685, 0.00014317225, 0.0003853063, 0.000109613284, 0.00077171763, 7.287571e-05, 0.00015473053, 0.00018464646, 0.00061707216, 0.00025380295, 0.000923625, 0.0014200992, 0.9698039, 0.0001903218, 0.020766558, 0.0014709125, 0.00014247486, 0.00021682432, 0.00013755301, 0.0004785858, 0.0002239803, 0.00013502428, 0.00021693022, 9.0695285e-05, 9.257445e-05, 0.0002036876, 0.0002116982, 0.0001447892]"
7341,7341,per:title,"[0, 0.0001536035, 4.158476e-05, 3.979688e-05, 0.99330056, 3.834711e-05, 0.0028505663, 2.5445093e-05, 0.000121866884, 3.093337e-05, 3.2928398e-05, 0.00017098097, 9.195625e-05, 2.9172945e-05, 0.0019063185, 0.00036596533, 8.43941e-05, 9.514201e-05, 4.261251e-05, 3.834711e-05, 3.7422236e-05, 0.000107923595, 4.1870007e-05, 3.4508666e-05, 5.052954e-05, 4.7421774e-05, 5.360488e-05, 5.5306482e-05, 5.898854e-05, 5.1904917e-05]"
7342,7342,org:top_members/employees,"[0, 0.9171727, 0.0043565757, 0.035079744, 0.00060950354, 0.006907611, 0.00013976864, 0.0009594691, 0.00052516843, 0.012483662, 0.0005300633, 0.00023338367, 0.0001571461, 0.00029358757, 0.00019942882, 0.000152609, 0.0005228656, 0.0002533356, 0.0007966911, 0.0015052246, 0.0034869593, 0.00038704587, 0.0016263444, 0.00060269685, 0.00034424572, 0.0006393783, 0.00019291585, 0.00032181374, 0.009204875, 0.00031528124]"
7343,7343,per:origin,"[0, 0.00038468442, 0.00012913658, 6.512447e-05, 0.0011079698, 0.00012738306, 0.072118506, 0.00029158272, 0.0002950198, 0.00028399494, 0.00022085177, 0.07982791, 0.00076298456, 0.0003313759, 0.0018920968, 0.83182585, 0.00045415518, 0.0002824737, 0.00019652555, 0.0001505343, 0.00019942553, 0.00016744186, 0.00017479344, 0.00031236466, 0.00032751527, 0.00019962038, 0.006604066, 0.0006392118, 0.00034795792, 0.00027945556]"
7344,7344,per:other_family,"[0, 0.0011511485, 0.0010259796, 0.0002829633, 0.0005091383, 0.0004980731, 0.00046698347, 0.0004734118, 0.00081539026, 0.0006057987, 0.050755247, 0.000354223, 0.0012095636, 0.8857105, 0.014344164, 0.00082218676, 0.0031264734, 0.014915572, 0.0005685397, 0.0005049295, 0.00018648019, 0.014428459, 0.0022137566, 0.00086269685, 0.0010790305, 0.00021526714, 0.0003792843, 0.0009749418, 0.0010632097, 0.0004566115]"
7345,7345,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7346,7346,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7347,7347,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7348,7348,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7349,7349,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7350,7350,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7351,7351,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7352,7352,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7353,7353,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7354,7354,per:title,"[0, 0.0002153181, 1.5125087e-05, 5.6416462e-05, 0.9965533, 8.0047044e-05, 0.0003919905, 1.2514671e-05, 0.0001144471, 3.485915e-05, 4.6931025e-05, 0.000121633275, 0.000258837, 4.380865e-05, 0.00061608566, 0.00048309914, 7.022857e-05, 0.00014084754, 2.3679198e-05, 3.699882e-05, 3.5270063e-05, 0.00022775463, 5.116751e-05, 2.5603318e-05, 5.9967104e-05, 9.634324e-05, 4.7252946e-05, 4.3108408e-05, 5.4175765e-05, 4.3192686e-05]"
7355,7355,org:place_of_headquarters,"[0, 0.00021177334, 0.0006993544, 0.00018552266, 4.2995485e-05, 0.00026995447, 4.066757e-05, 0.9666608, 7.175819e-05, 0.00016708738, 0.00010548366, 0.00021717945, 4.062788e-05, 7.235633e-05, 6.575263e-05, 0.0001403586, 8.56739e-05, 7.4253265e-05, 9.525002e-05, 0.00017343613, 0.029882863, 0.00010099782, 0.00014011895, 5.0414295e-05, 5.6406225e-05, 5.0859344e-05, 7.631165e-05, 8.9391775e-05, 9.322546e-05, 3.9262693e-05]"
7356,7356,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7357,7357,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7358,7358,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7359,7359,per:employee_of,"[0, 3.8314283e-05, 1.7035101e-05, 1.2548635e-05, 0.00016659229, 1.2972284e-05, 0.99730814, 1.2257946e-05, 0.000107507556, 2.9434015e-05, 2.0628679e-05, 0.00017390656, 0.00018030519, 1.5909503e-05, 0.00013210748, 0.0013257958, 2.0229683e-05, 2.1252346e-05, 1.8645558e-05, 2.3535693e-05, 9.763347e-06, 2.8668066e-05, 2.0658917e-05, 5.661793e-05, 3.1895765e-05, 3.1156902e-05, 5.541789e-05, 3.5817626e-05, 3.1248317e-05, 6.150321e-05]"
7360,7360,per:title,"[0, 0.00027346882, 3.4869663e-05, 4.4208715e-05, 0.99103, 5.004614e-05, 0.0047166017, 2.3115063e-05, 0.00020657633, 2.8767157e-05, 3.8110295e-05, 0.0002034233, 0.00017596228, 2.93632e-05, 0.0017937201, 0.00045931776, 9.696231e-05, 9.7009666e-05, 4.5656612e-05, 4.4295146e-05, 3.9822407e-05, 0.00013901932, 4.301626e-05, 3.912852e-05, 5.2859257e-05, 6.225303e-05, 5.588505e-05, 5.5803248e-05, 7.0061345e-05, 5.0759845e-05]"
7361,7361,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7362,7362,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7363,7363,per:origin,"[0, 0.00016952127, 9.830319e-05, 6.009154e-05, 0.00072001165, 9.4722076e-05, 0.053470463, 0.00022600927, 0.0002008206, 0.00020790473, 0.00021117875, 0.023960222, 0.00044648323, 0.0004389673, 0.00074359315, 0.9114775, 0.000313247, 0.00017379574, 0.00019041185, 0.000100144214, 0.00015077533, 0.00016302701, 0.00013502222, 0.00024870792, 0.00019780373, 0.00014800354, 0.00489642, 0.00036151466, 0.00019097052, 0.00020438187]"
7364,7364,org:product,"[0, 0.0004973192, 0.007290232, 0.98514163, 0.00017296335, 0.0011546093, 5.1680054e-05, 0.00013306967, 0.0019430713, 0.00016536543, 0.0001267901, 4.859635e-05, 0.00012586484, 7.7808574e-05, 4.351897e-05, 4.592033e-05, 0.00013087872, 0.0002793712, 9.0524336e-05, 0.00028721426, 0.0005868442, 7.872576e-05, 0.00032971258, 0.00011899201, 0.000143672, 0.00012710002, 6.221641e-05, 0.00017254161, 0.00047419785, 9.9615914e-05]"
7365,7365,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7366,7366,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7367,7367,org:place_of_headquarters,"[0, 0.0003668392, 0.0018950746, 0.00016910327, 4.387692e-05, 0.00059806125, 3.917768e-05, 0.98359215, 6.396536e-05, 0.00017687291, 0.00012014661, 0.0002191032, 3.8721246e-05, 9.09131e-05, 4.2072585e-05, 0.00033985107, 9.9848505e-05, 5.1800722e-05, 0.00017782545, 0.00038341313, 0.010325027, 0.00011380807, 0.00015393269, 8.408087e-05, 5.9158283e-05, 7.999582e-05, 0.00030145916, 0.00011892092, 0.00019949571, 5.5411485e-05]"
7368,7368,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7369,7369,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7370,7370,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7371,7371,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7372,7372,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7373,7373,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7374,7374,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7375,7375,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7376,7376,org:place_of_headquarters,"[0, 0.0003484568, 0.0012579084, 0.0002746863, 6.0700724e-05, 0.0005287451, 5.081651e-05, 0.8993893, 8.7204884e-05, 0.00019738475, 0.000127628, 0.00023321576, 5.713454e-05, 8.6441796e-05, 0.00011056075, 0.00013532962, 0.00012564931, 9.484507e-05, 0.00010905945, 0.0002589827, 0.09553843, 0.00014072054, 0.00020522262, 6.0464074e-05, 9.3374634e-05, 8.953481e-05, 7.832278e-05, 0.00011351469, 9.9009274e-05, 4.7366197e-05]"
7377,7377,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7378,7378,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7379,7379,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7380,7380,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7381,7381,per:employee_of,"[0, 0.0020860715, 0.002354613, 0.00034120757, 0.002240215, 0.00017427177, 0.955501, 0.00025705446, 0.0039201975, 0.00027848553, 0.00032877765, 0.012075059, 0.0025064726, 0.0004040087, 0.003038182, 0.005942665, 0.00024938912, 0.00035186682, 0.00013077872, 0.00019233696, 0.0001217802, 0.00021582832, 0.00018496867, 0.0020952593, 0.0003981337, 0.00025331648, 0.00091306306, 0.0014974142, 0.00065801607, 0.0012895917]"
7382,7382,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7383,7383,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7384,7384,per:place_of_residence,"[0, 0.00046640987, 0.0004309376, 0.00022171937, 0.0017215374, 0.000298356, 0.012649308, 0.0012323189, 0.00033479615, 0.00068227714, 0.0013386088, 0.8185417, 0.0017448096, 0.0004459215, 0.0018379439, 0.104065895, 0.0007368174, 0.0012060152, 0.0005490287, 0.00030662675, 0.0003235463, 0.00041544167, 0.00055117754, 0.0005447561, 0.0010140183, 0.0004390081, 0.030107975, 0.016401423, 0.00067564665, 0.00071589364]"
7385,7385,per:title,"[0, 0.00025559866, 8.2124185e-05, 0.00012119401, 0.9748788, 4.7021986e-05, 0.0030907288, 4.58431e-05, 0.0012884074, 6.881865e-05, 0.00020874091, 0.00019376205, 0.00027623313, 0.00020879188, 0.013012454, 0.00055875606, 0.00054209406, 0.0030907288, 8.547907e-05, 0.00010847859, 5.391097e-05, 0.00065420964, 0.00013949345, 8.423606e-05, 0.00013408405, 7.024453e-05, 8.1963946e-05, 0.00017066079, 0.00023862252, 0.00020848626]"
7386,7386,org:top_members/employees,"[0, 0.913221, 0.0048533697, 0.004333571, 0.00039355524, 0.001570282, 0.00020547392, 0.00057823886, 0.00047309848, 0.054416392, 0.0004881162, 0.00026203634, 0.0001283314, 0.0002559663, 0.00020467286, 0.00016721232, 0.00046553634, 0.00031545942, 0.00097144616, 0.0023526729, 0.0014665254, 0.00038537825, 0.0019006068, 0.0005974687, 0.00038237922, 0.00049170444, 0.00023603757, 0.00039702948, 0.008009671, 0.00047680901]"
7387,7387,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7388,7388,per:title,"[0, 0.00018624795, 2.2782773e-05, 3.8735885e-05, 0.99604887, 4.4671895e-05, 0.0007341116, 2.2693952e-05, 0.00010792371, 2.5316931e-05, 2.939685e-05, 9.593297e-05, 6.8249676e-05, 2.7669774e-05, 0.0014685347, 0.0002838556, 0.00011188095, 0.00011059099, 3.6158744e-05, 3.423441e-05, 5.086766e-05, 0.00015845297, 3.6105816e-05, 2.1173755e-05, 2.919658e-05, 4.7067875e-05, 3.3506753e-05, 3.8265905e-05, 4.8019643e-05, 3.9557784e-05]"
7389,7389,org:top_members/employees,"[0, 0.9804615, 0.001960461, 0.001941409, 0.00051129196, 0.0009554523, 0.00011146909, 0.00021771374, 0.00012867658, 0.008318584, 0.00014839538, 0.0001291802, 4.6105622e-05, 0.000110926136, 0.00012314429, 8.956793e-05, 0.00023028861, 0.000118542404, 0.00019611257, 0.00039073118, 0.0014928972, 0.000112014706, 0.0007437438, 0.00021760743, 0.000168154, 0.00021813936, 6.780779e-05, 0.00011027808, 0.00058534107, 9.451025e-05]"
7390,7390,per:alternate_names,"[0, 0.0011319706, 0.00017435785, 0.0013974558, 0.008541665, 0.0007241061, 0.006360037, 0.00043962165, 0.010713648, 0.00046934784, 0.0036247247, 0.00046980643, 0.8602824, 0.004453048, 0.032775544, 0.00303005, 0.006191508, 0.003481611, 0.0004971846, 0.00086157845, 0.00035324594, 0.038094625, 0.00039292144, 0.0004298574, 0.0026072878, 0.0015528967, 0.00097059243, 0.0011730468, 0.0020685857, 0.006737247]"
7391,7391,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7392,7392,per:place_of_residence,"[0, 0.00068459706, 0.0008586771, 0.00038262038, 0.00091864326, 0.00020162677, 0.036627945, 0.00093219895, 0.00037927224, 0.0003463445, 0.0012472343, 0.9013886, 0.0011708105, 0.000499031, 0.0017282347, 0.02265414, 0.0007089199, 0.00050025084, 0.00024487657, 0.00023004024, 0.0001767228, 0.0002334348, 0.00026763426, 0.0006559639, 0.0006306803, 0.00023161818, 0.017539987, 0.0072761397, 0.00066450686, 0.00061908615]"
7393,7393,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7394,7394,org:members,"[0, 0.0022200693, 0.8554606, 0.12276032, 0.000109349756, 0.0037507375, 0.00024048015, 0.0055324147, 0.000617847, 0.0012692884, 0.00028781703, 0.00021016058, 0.00017354997, 0.0002864151, 9.307622e-05, 9.334931e-05, 0.00027104, 0.0002103659, 0.00026971978, 0.0007861973, 0.0011681819, 0.000114821596, 0.0004751097, 0.00047650363, 0.00027611598, 0.00029680834, 0.0001611357, 0.00050267414, 0.0015773426, 0.0003084812]"
7395,7395,per:origin,"[0, 0.0002514295, 7.5751304e-05, 7.292049e-05, 0.0008707459, 0.00010703531, 0.011599365, 0.00040572608, 0.00022692593, 0.00019909146, 0.00027533347, 0.086043805, 0.00079437316, 0.0003329274, 0.0009107534, 0.87925535, 0.00032912902, 0.00024309961, 0.000185302, 9.2540926e-05, 0.00019918868, 0.00018012778, 0.00014530325, 0.00029741589, 0.00022297185, 0.00023758422, 0.015306754, 0.00062970625, 0.00029669065, 0.00021276122]"
7396,7396,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7397,7397,per:title,"[0, 0.00019818552, 3.1758136e-05, 3.749338e-05, 0.99324715, 3.875918e-05, 0.0016789474, 2.2062759e-05, 0.00020101182, 3.042243e-05, 4.2860625e-05, 0.00014481874, 0.00017043, 3.5776437e-05, 0.0028062214, 0.0003876497, 0.00015476209, 9.48007e-05, 3.2479522e-05, 4.2651853e-05, 3.2830307e-05, 0.00018522597, 4.1057963e-05, 2.8691084e-05, 5.3601998e-05, 3.9369545e-05, 4.334468e-05, 5.2029e-05, 6.494111e-05, 6.0828064e-05]"
7398,7398,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7399,7399,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7400,7400,per:place_of_birth,"[0, 9.11581e-05, 0.00014439554, 0.00011970811, 0.00017349522, 0.000112345595, 0.00048462325, 0.00045939247, 0.00015476259, 0.00017013952, 0.0003033065, 0.007899142, 0.00025373162, 0.00019630806, 7.39664e-05, 0.031241713, 0.00021225965, 5.7492696e-05, 0.00042484916, 0.0002420533, 0.00015132522, 0.0003083086, 0.0001551409, 0.00063570467, 0.00014285272, 0.0012184914, 0.95310295, 0.0007890254, 0.00029440568, 0.0003868945]"
7401,7401,per:origin,"[0, 0.00043054493, 0.00045208936, 0.00016341641, 0.0019192324, 0.00028374032, 0.14669432, 0.0006042082, 0.00064506335, 0.0004048547, 0.0008652771, 0.3731367, 0.001856101, 0.0009813255, 0.0025675213, 0.44138327, 0.0008769741, 0.0005016405, 0.00031684447, 0.0004088277, 0.00038669247, 0.00036184775, 0.00028457283, 0.00067404297, 0.00067833514, 0.0002273248, 0.01614031, 0.0052348766, 0.00062858395, 0.00089143706]"
7402,7402,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7403,7403,per:colleagues,"[0, 0.00044094265, 0.00027338674, 0.000398164, 0.0007308984, 0.0002652344, 0.0050883843, 0.00015365588, 0.00038723508, 0.00032928467, 0.0010113011, 0.00078121055, 0.0037373118, 0.0011757102, 0.93526274, 0.0003769741, 0.04173969, 0.003250205, 0.00025732518, 0.000426126, 0.00048074673, 0.0010985612, 0.00034173374, 0.00032118591, 0.00027905116, 0.00021312182, 0.00023682766, 0.00037367537, 0.00031543538, 0.00025383098]"
7404,7404,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7405,7405,per:alternate_names,"[0, 0.0009587953, 0.0011419381, 0.0063723307, 0.04579309, 0.0022205748, 0.054062936, 0.000813719, 0.12693365, 0.002695581, 0.0020779043, 0.007332717, 0.61871755, 0.00093658484, 0.0021606786, 0.011561359, 0.005191034, 0.00074744015, 0.0010367049, 0.0028540601, 0.0004533453, 0.0018873399, 0.0017877703, 0.0047615985, 0.01814422, 0.026399683, 0.026477138, 0.006983275, 0.0017209616, 0.01777591]"
7406,7406,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7407,7407,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7408,7408,per:origin,"[0, 0.0002634334, 0.00020356556, 0.00013181743, 0.0006395492, 0.0001446318, 0.013134273, 0.0008624479, 0.0002400932, 0.0003081353, 0.00065952854, 0.36270303, 0.00066632614, 0.00051201374, 0.0005930769, 0.5728453, 0.000626414, 0.00052929955, 0.00026549955, 0.00017790016, 0.0004661938, 0.000254333, 0.00023270633, 0.00040345712, 0.00060699316, 0.00029216433, 0.03800528, 0.0033306077, 0.0005720299, 0.0003297748]"
7409,7409,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7410,7410,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7411,7411,org:top_members/employees,"[0, 0.97311586, 0.0029960657, 0.005663368, 0.0048064375, 0.00419225, 6.0859686e-05, 0.00016270997, 0.00016414633, 0.0011958329, 0.0002868226, 0.00013318965, 5.5739012e-05, 0.00015956289, 0.00028223798, 0.00011085026, 0.00020259473, 0.00018856266, 0.0001778315, 0.0005177861, 0.00048419344, 0.00013061352, 0.0005671516, 0.00021221381, 0.00013475964, 0.00015770391, 7.150045e-05, 0.00021200668, 0.0034216144, 0.00013555157]"
7412,7412,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
